Gender,College,Churn,Level,Residence,SIM_Usage,Usage_Freq,Network_Strength,Voice_Calls,Mobile_Data_Internet,SMS_Text_Messaging,Data_Exhaustion,Other_Networks,Poor_Network_Quality_Coverage,Insufficient_Data_Allowance,Unsatisfactory_Customer_Service,High_Costs_Pricing,Monthly_Data_Usage
Male,College of Art and Built Environment,No,500,Off-campus,No,Never,1,Yes,Yes,Yes,No,Yes,No,No,Yes,No,6.55
Male,College of Engineering,Yes,200,Off-campus,No,Occasionally,5,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,4.57
Female,College of Agriculture and Natural Resources,No,200,Off-campus,Yes,Rarely,2,Yes,Yes,Yes,Yes,Yes,No,No,No,No,3.16
Female,College of Science,Yes,500,Off-campus,No,Daily,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.62
Male,College of Science,No,100,Off-campus,No,Daily,4,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,8.91
Male,College of Art and Built Environment,No,400,Off-campus,No,Daily,1,Yes,No,Yes,Yes,Yes,No,No,Yes,No,2.7
Male,College of Science,No,500,Off-campus,No,Occasionally,1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,5.99
Female,School of Business,No,300,Off-campus,Yes,Daily,2,No,Yes,Yes,No,Yes,No,No,No,No,9.3
Male,College of Humanity and Social Science,Yes,100,Off-campus,No,Daily,4,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,3.74
Female,College of Science,Yes,300,Off-campus,Yes,Never,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.14
Male,College of Engineering,Yes,100,Off-campus,No,Several times a week,1,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,4.08
Male,College of Engineering,No,400,Off-campus,Yes,Occasionally,4,Yes,Yes,Yes,No,Yes,No,No,No,No,6.42
Female,School of Business,No,600,Off-campus,Yes,Occasionally,5,No,Yes,Yes,No,Yes,No,No,Yes,No,6.67
Male,College of Science,Yes,400,Off-campus,Yes,Several times a week,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.4
Male,College of Science,Yes,200,Off-campus,Yes,Occasionally,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8.62
Male,College of Engineering,No,100,Off-campus,Yes,Daily,4,No,Yes,Yes,No,Yes,No,No,Yes,No,8.24
Female,College of Agriculture and Natural Resources,Yes,300,Off-campus,Yes,Several times a week,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.02
Male,School of Business,Yes,400,Off-campus,Yes,Never,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.08
Female,College of Agriculture and Natural Resources,No,600,Off-campus,No,Daily,2,Yes,Yes,Yes,Yes,Yes,No,No,No,No,0.81
Female,College of Art and Built Environment,No,500,On-campus,Yes,Daily,3,Yes,Yes,No,Yes,Yes,No,No,Yes,No,2.78
Female,College of Science,Yes,100,On-campus,Yes,Occasionally,4,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,9.21
Male,College of Humanity and Social Science,No,600,Off-campus,Yes,Daily,4,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,7.09
Male,College of Humanity and Social Science,No,400,On-campus,No,Never,2,Yes,No,Yes,No,Yes,Yes,No,No,No,3.82
Female,School of Business,No,400,Off-campus,No,Several times a week,3,Yes,No,Yes,Yes,Yes,No,No,No,No,7.56
Male,College of Humanity and Social Science,Yes,300,Off-campus,Yes,Several times a week,3,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,4.9
Female,College of Engineering,No,100,Off-campus,Yes,Daily,4,Yes,Yes,Yes,No,Yes,No,No,No,No,3.92
Male,School of Business,Yes,400,On-campus,No,Daily,5,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,5.68
Male,College of Science,Yes,500,Off-campus,No,Daily,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.29
Male,College of Agriculture and Natural Resources,Yes,600,Off-campus,Yes,Occasionally,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9.71
Female,College of Agriculture and Natural Resources,Yes,100,Off-campus,Yes,Several times a week,2,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,4.07
Male,College of Humanity and Social Science,Yes,200,Off-campus,Yes,Several times a week,5,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.5
Male,College of Art and Built Environment,Yes,400,Off-campus,Yes,Daily,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.04
Female,College of Science,No,300,On-campus,No,Occasionally,2,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,9.03
Male,College of Art and Built Environment,Yes,200,Off-campus,No,Several times a week,2,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,7.54
Female,College of Humanity and Social Science,No,200,Off-campus,No,Several times a week,4,No,Yes,Yes,No,Yes,Yes,No,No,No,7.82
Female,College of Agriculture and Natural Resources,Yes,300,Off-campus,Yes,Daily,4,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,5.95
Male,College of Agriculture and Natural Resources,Yes,300,Off-campus,Yes,Daily,1,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,4.74
Female,College of Art and Built Environment,Yes,100,Off-campus,Yes,Several times a week,5,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,7.79
Male,College of Engineering,No,600,Off-campus,No,Occasionally,4,Yes,Yes,Yes,No,Yes,No,No,Yes,No,3.55
Male,College of Humanity and Social Science,Yes,100,On-campus,No,Rarely,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.34
Male,College of Agriculture and Natural Resources,Yes,200,Off-campus,Yes,Daily,1,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,2.84
Male,College of Art and Built Environment,Yes,600,On-campus,No,Occasionally,3,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.87
Male,College of Science,Yes,600,Off-campus,Yes,Occasionally,5,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,2.83
Female,College of Engineering,Yes,300,Off-campus,Yes,Occasionally,4,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9.13
Female,College of Humanity and Social Science,Yes,200,Off-campus,No,Occasionally,4,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,6.25
Male,College of Humanity and Social Science,Yes,400,Off-campus,No,Daily,2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,8.97
Female,College of Humanity and Social Science,Yes,300,Off-campus,No,Daily,5,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,9.12
Male,College of Science,Yes,300,Off-campus,No,Several times a week,4,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,6.36
Male,College of Engineering,Yes,200,Off-campus,No,Occasionally,2,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1.44
Male,College of Science,Yes,300,Off-campus,Yes,Occasionally,2,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,7.26
Male,College of Agriculture and Natural Resources,No,500,Off-campus,Yes,Occasionally,2,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,0.5
Female,College of Humanity and Social Science,No,400,On-campus,Yes,Occasionally,4,No,Yes,Yes,No,Yes,No,Yes,No,No,7.7
Male,College of Art and Built Environment,No,300,On-campus,No,Daily,5,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,4.88
Male,School of Business,Yes,500,Off-campus,No,Several times a week,4,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6.88
Male,College of Agriculture and Natural Resources,Yes,100,Off-campus,No,Daily,4,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,8.19
Male,College of Engineering,Yes,100,Off-campus,Yes,Occasionally,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,7.21
Male,College of Art and Built Environment,No,100,Off-campus,Yes,Occasionally,5,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,0.63
Female,College of Humanity and Social Science,Yes,400,Off-campus,No,Several times a week,2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1.63
Male,College of Art and Built Environment,No,100,Off-campus,Yes,Several times a week,1,Yes,No,No,No,No,No,No,No,No,9.36
Female,College of Agriculture and Natural Resources,Yes,300,Off-campus,No,Never,1,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1.62
Male,College of Art and Built Environment,Yes,600,Off-campus,Yes,Several times a week,1,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,6.39
Female,College of Science,No,600,On-campus,Yes,Daily,4,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,4.69
Male,School of Business,Yes,600,On-campus,Yes,Daily,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1.92
Male,College of Art and Built Environment,No,400,Off-campus,No,Rarely,4,Yes,Yes,Yes,No,Yes,No,No,Yes,No,1.53
Male,College of Art and Built Environment,Yes,500,On-campus,No,Several times a week,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.66
Female,School of Business,Yes,300,Off-campus,No,Several times a week,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.5
Female,College of Engineering,Yes,100,Off-campus,Yes,Daily,2,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8.08
Male,College of Agriculture and Natural Resources,Yes,400,Off-campus,Yes,Daily,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.57
Male,School of Business,Yes,400,Off-campus,No,Occasionally,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1.78
Female,College of Engineering,No,500,Off-campus,Yes,Daily,4,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,5.51
Female,School of Business,Yes,300,Off-campus,No,Occasionally,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.45
Male,School of Business,No,400,Off-campus,No,Daily,2,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,1.91
Male,School of Business,Yes,400,On-campus,Yes,Occasionally,1,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,8.48
Male,College of Agriculture and Natural Resources,No,300,Off-campus,No,Daily,3,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,2.24
Male,School of Business,Yes,500,Off-campus,No,Occasionally,4,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,6.5
Male,College of Art and Built Environment,Yes,500,On-campus,Yes,Occasionally,1,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,3.18
Male,College of Science,Yes,600,Off-campus,Yes,Occasionally,2,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,5.62
Female,College of Art and Built Environment,Yes,100,Off-campus,Yes,Occasionally,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.58
Male,College of Agriculture and Natural Resources,No,600,Off-campus,No,Several times a week,5,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,5.4
Male,College of Art and Built Environment,Yes,300,Off-campus,No,Several times a week,3,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,7.96
Male,School of Business,Yes,200,Off-campus,Yes,Daily,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,7.89
Female,College of Science,Yes,400,Off-campus,No,Several times a week,4,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,6.2
Female,College of Agriculture and Natural Resources,No,100,Off-campus,Yes,Daily,2,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,7.16
Male,School of Business,Yes,400,Off-campus,No,Occasionally,2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,9.58
Male,College of Science,No,200,Off-campus,Yes,Daily,5,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,6.7
Male,College of Humanity and Social Science,Yes,300,Off-campus,Yes,Occasionally,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.86
Female,School of Business,Yes,500,Off-campus,No,Never,4,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.43
Female,College of Agriculture and Natural Resources,Yes,200,Off-campus,Yes,Rarely,2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,9.44
Female,College of Agriculture and Natural Resources,No,200,Off-campus,Yes,Several times a week,1,Yes,No,Yes,No,Yes,No,No,No,Yes,0.68
Female,College of Humanity and Social Science,Yes,300,Off-campus,No,Daily,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.36
Male,School of Business,Yes,300,Off-campus,Yes,Daily,5,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.4
Female,College of Art and Built Environment,Yes,400,Off-campus,No,Several times a week,1,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,10.05
Female,College of Agriculture and Natural Resources,Yes,100,Off-campus,Yes,Several times a week,1,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1.05
Female,School of Business,No,200,Off-campus,No,Occasionally,4,Yes,Yes,No,No,Yes,No,Yes,No,Yes,5.8
Male,College of Art and Built Environment,Yes,300,Off-campus,No,Rarely,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,7.67
Female,College of Engineering,Yes,600,Off-campus,No,Occasionally,3,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,10.11
Female,College of Agriculture and Natural Resources,No,100,Off-campus,No,Occasionally,5,Yes,Yes,No,No,Yes,Yes,No,No,No,9.45
Male,College of Humanity and Social Science,No,300,Off-campus,Yes,Several times a week,3,Yes,Yes,Yes,Yes,Yes,No,No,No,No,7.97
Male,College of Humanity and Social Science,Yes,100,Off-campus,No,Occasionally,2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,5.45
Female,School of Business,Yes,400,Off-campus,No,Several times a week,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,4.0
Male,College of Agriculture and Natural Resources,Yes,200,Off-campus,No,Occasionally,3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,5.53
Male,College of Art and Built Environment,No,100,Off-campus,No,Rarely,1,No,No,Yes,No,Yes,No,No,Yes,No,7.1
Female,School of Business,Yes,200,On-campus,No,Several times a week,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9.13
Male,College of Engineering,Yes,300,Off-campus,No,Daily,4,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2.38
Female,College of Science,No,100,Off-campus,Yes,Daily,2,No,Yes,No,Yes,Yes,Yes,No,No,No,3.54
Female,College of Agriculture and Natural Resources,No,600,Off-campus,No,Occasionally,5,No,Yes,Yes,Yes,No,No,No,No,No,7.11
Female,School of Business,No,300,Off-campus,No,Daily,3,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,7.64
Male,College of Agriculture and Natural Resources,Yes,200,Off-campus,Yes,Daily,5,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,5.23
Male,College of Agriculture and Natural Resources,No,400,Off-campus,No,Occasionally,1,Yes,No,No,Yes,No,No,No,No,No,0.66
Male,College of Agriculture and Natural Resources,Yes,500,Off-campus,Yes,Several times a week,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.37
Male,College of Science,Yes,200,Off-campus,No,Occasionally,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.99
Male,College of Art and Built Environment,Yes,500,On-campus,No,Several times a week,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.24
Female,College of Art and Built Environment,Yes,600,Off-campus,Yes,Occasionally,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7.32
Female,College of Art and Built Environment,Yes,200,On-campus,No,Occasionally,3,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,7.99
Male,School of Business,Yes,400,Off-campus,Yes,Daily,5,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,2.75
Female,College of Art and Built Environment,Yes,100,Off-campus,No,Several times a week,3,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,1.53
Female,College of Engineering,No,100,Off-campus,No,Occasionally,1,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,8.71
Male,College of Humanity and Social Science,Yes,600,Off-campus,No,Occasionally,1,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,0.97
Female,School of Business,No,600,Off-campus,No,Occasionally,1,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,5.65
Female,College of Art and Built Environment,Yes,400,Off-campus,Yes,Occasionally,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6.32
Male,College of Agriculture and Natural Resources,No,400,Off-campus,No,Daily,4,Yes,No,Yes,No,Yes,No,No,No,No,4.71
Female,College of Humanity and Social Science,Yes,200,Off-campus,No,Never,2,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,7.09
Male,School of Business,No,200,On-campus,No,Occasionally,5,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,7.38
Male,College of Art and Built Environment,Yes,600,On-campus,Yes,Several times a week,5,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5
Female,College of Humanity and Social Science,Yes,200,On-campus,No,Occasionally,4,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,9.57
Male,College of Engineering,No,600,Off-campus,Yes,Daily,3,Yes,Yes,Yes,No,Yes,Yes,No,No,No,0.96
Male,College of Agriculture and Natural Resources,Yes,200,Off-campus,Yes,Daily,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,0.5
Male,College of Science,Yes,200,Off-campus,No,Daily,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.12
Female,College of Engineering,Yes,300,Off-campus,No,Occasionally,2,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,0.77
Female,School of Business,Yes,300,Off-campus,Yes,Daily,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.68
Male,College of Agriculture and Natural Resources,Yes,400,Off-campus,No,Daily,4,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,7.5
Female,College of Science,No,400,Off-campus,No,Daily,3,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,7.65
Female,College of Engineering,Yes,200,Off-campus,No,Occasionally,2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,7.11
Female,School of Business,No,100,Off-campus,No,Daily,3,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,4.92
Male,College of Agriculture and Natural Resources,Yes,400,Off-campus,No,Several times a week,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5
Male,College of Humanity and Social Science,No,300,On-campus,No,Occasionally,4,Yes,Yes,Yes,No,Yes,No,No,No,No,5.33
Female,School of Business,No,300,Off-campus,Yes,Daily,1,Yes,Yes,No,Yes,No,No,Yes,No,No,6.64
Female,College of Humanity and Social Science,No,300,Off-campus,Yes,Daily,2,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,0.81
Male,College of Art and Built Environment,Yes,600,Off-campus,Yes,Occasionally,4,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.14
Male,College of Humanity and Social Science,Yes,100,On-campus,Yes,Daily,5,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,7.39
Female,College of Engineering,Yes,300,Off-campus,Yes,Several times a week,2,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,9.36
Female,College of Art and Built Environment,Yes,400,Off-campus,No,Occasionally,4,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,0.5
Male,College of Agriculture and Natural Resources,Yes,500,Off-campus,No,Several times a week,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.04
Female,College of Agriculture and Natural Resources,Yes,400,Off-campus,No,Several times a week,4,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,5.42
Female,College of Science,No,100,Off-campus,Yes,Daily,4,Yes,Yes,Yes,Yes,Yes,No,No,No,No,10.24
Female,College of Science,No,100,Off-campus,Yes,Occasionally,2,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,2.51
Male,College of Science,Yes,300,Off-campus,Yes,Occasionally,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,8.4
Male,School of Business,No,200,Off-campus,No,Occasionally,4,No,Yes,No,No,Yes,Yes,No,No,No,9.52
Female,College of Humanity and Social Science,Yes,400,Off-campus,Yes,Daily,1,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,8.21
Female,College of Art and Built Environment,No,500,Off-campus,No,Occasionally,1,Yes,Yes,Yes,No,Yes,No,No,Yes,No,9.39
Male,College of Science,No,300,On-campus,Yes,Daily,2,Yes,Yes,Yes,Yes,Yes,No,No,No,No,6.49
Male,College of Engineering,No,300,Off-campus,Yes,Occasionally,2,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,7.48
Female,College of Art and Built Environment,Yes,100,Off-campus,No,Several times a week,5,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,9.96
Female,College of Art and Built Environment,Yes,300,Off-campus,No,Daily,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2.27
Female,College of Humanity and Social Science,Yes,200,Off-campus,Yes,Daily,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6.01
Male,College of Agriculture and Natural Resources,No,100,Off-campus,No,Daily,2,Yes,Yes,Yes,No,Yes,No,No,No,No,5.56
Female,College of Science,Yes,400,Off-campus,Yes,Several times a week,5,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,4.83
Male,College of Science,No,300,Off-campus,No,Daily,2,Yes,Yes,Yes,Yes,No,Yes,No,No,No,4.56
Female,College of Agriculture and Natural Resources,No,300,Off-campus,Yes,Occasionally,5,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,5.3
Female,College of Humanity and Social Science,Yes,200,Off-campus,No,Occasionally,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,1.66
Male,College of Science,Yes,600,Off-campus,No,Daily,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.58
Male,College of Humanity and Social Science,Yes,400,Off-campus,No,Occasionally,4,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7.8
Male,College of Humanity and Social Science,Yes,100,Off-campus,Yes,Several times a week,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6.42
Female,School of Business,Yes,300,Off-campus,Yes,Daily,5,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,4.31
Female,College of Agriculture and Natural Resources,Yes,300,On-campus,Yes,Occasionally,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.75
Female,College of Engineering,Yes,100,Off-campus,Yes,Occasionally,4,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,5.38
Male,College of Science,No,300,On-campus,Yes,Occasionally,4,Yes,Yes,Yes,No,Yes,No,No,No,Yes,7.57
Male,College of Science,Yes,600,Off-campus,Yes,Several times a week,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,6.96
Female,School of Business,No,500,On-campus,No,Daily,5,No,Yes,Yes,Yes,Yes,No,No,No,No,4.86
Female,College of Science,No,300,Off-campus,Yes,Several times a week,3,No,Yes,Yes,Yes,No,No,No,No,No,5.48
Male,College of Engineering,Yes,400,On-campus,No,Daily,2,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,3.47
Male,College of Agriculture and Natural Resources,Yes,600,Off-campus,Yes,Rarely,1,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,7.27
Female,College of Humanity and Social Science,No,600,Off-campus,No,Occasionally,3,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,7.6
Female,College of Engineering,No,200,On-campus,No,Never,5,No,Yes,Yes,No,Yes,No,No,No,No,2.9
Male,College of Engineering,No,400,Off-campus,Yes,Daily,4,Yes,Yes,Yes,No,Yes,No,No,Yes,No,6.84
