Gender,College,Churn,Level,Residence,SIM_Usage,Usage_Freq,Network_Strength,Voice_Calls,Mobile_Data_Internet,SMS_Text_Messaging,Data_Exhaustion,Other_Networks,Poor_Network_Quality_Coverage,Insufficient_Data_Allowance,Unsatisfactory_Customer_Service,High_Costs_Pricing,Monthly_Data_Usage
Male,College of Science,No,600,On-campus,No,Several times a week,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.36
Male,College of Agriculture and Natural Resources,No,300,Off-campus,No,Daily,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2.98
Female,College of Health Sciences,Yes,600,Off-campus,Yes,Daily,1,Yes,Yes,Yes,Yes,Yes,No,No,No,No,10.28
Male,College of Engineering,Yes,300,On-campus,Yes,Daily,4,Yes,No,Yes,Yes,Yes,No,No,No,No,6.32
Female,College of Humanities and Social Sciences,No,100,Off-campus,Yes,Several times a week,5,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,7.79
Male,College of Science,Yes,300,Off-campus,No,Daily,3,Yes,No,Yes,Yes,Yes,No,No,No,No,3.91
Female,College of Agriculture and Natural Resources,No,100,Off-campus,Yes,Several times a week,4,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,2.16
Female,College of Engineering,No,200,Off-campus,Yes,Several times a week,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.76
Female,College of Health Sciences,No,500,Off-campus,No,Occasionally,2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,8.2
Female,College of Science,Yes,300,Off-campus,No,Daily,3,Yes,Yes,No,No,Yes,Yes,No,Yes,No,0.5
Female,College of Agriculture and Natural Resources,Yes,300,Off-campus,No,Several times a week,2,Yes,Yes,Yes,No,Yes,No,No,Yes,No,4.79
Male,College of Agriculture and Natural Resources,No,200,Off-campus,Yes,Several times a week,5,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,4.56
Female,College of Art and Built Environment,No,400,Off-campus,Yes,Occasionally,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,5.36
Female,College of Humanities and Social Sciences,Yes,200,Off-campus,No,Occasionally,1,No,Yes,Yes,Yes,Yes,No,No,No,Yes,4.19
Male,College of Humanities and Social Sciences,No,100,On-campus,No,Daily,4,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,8.87
Male,College of Science,Yes,300,Off-campus,No,Several times a week,2,No,Yes,Yes,Yes,Yes,Yes,No,No,No,5.97
Male,College of Art and Built Environment,Yes,300,Off-campus,No,Daily,3,No,Yes,Yes,No,Yes,Yes,No,No,No,3.5
Male,College of Humanities and Social Sciences,No,100,Off-campus,Yes,Several times a week,1,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,9.02
Female,College of Health Sciences,No,400,On-campus,No,Daily,5,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.8
Female,College of Engineering,No,300,On-campus,Yes,Daily,1,No,No,Yes,No,No,Yes,Yes,Yes,Yes,3.24
Female,College of Humanities and Social Sciences,No,400,Off-campus,No,Never,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.92
Female,College of Engineering,No,200,Off-campus,No,Daily,3,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,7.91
Male,College of Health Sciences,No,400,Off-campus,No,Daily,3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,7.96
Female,College of Science,Yes,300,Off-campus,Yes,Daily,2,Yes,No,No,No,Yes,Yes,No,No,No,2.16
Female,College of Health Sciences,Yes,400,Off-campus,No,Several times a week,2,Yes,Yes,No,No,Yes,Yes,No,Yes,No,3.6
Female,College of Engineering,No,400,Off-campus,No,Several times a week,4,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,6.47
Female,College of Agriculture and Natural Resources,No,400,Off-campus,No,Occasionally,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,5.03
Male,College of Engineering,No,100,On-campus,No,Several times a week,5,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2.22
Female,College of Health Sciences,No,200,Off-campus,Yes,Occasionally,5,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,6.07
Male,College of Engineering,No,300,Off-campus,Yes,Several times a week,4,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,9.66
Male,College of Science,No,500,On-campus,Yes,Several times a week,3,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,9.28
Female,College of Health Sciences,No,200,Off-campus,No,Several times a week,4,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,6.11
Female,College of Humanities and Social Sciences,No,100,Off-campus,Yes,Occasionally,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1.46
Female,College of Art and Built Environment,No,100,Off-campus,No,Daily,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,1.72
Female,College of Engineering,Yes,100,Off-campus,Yes,Daily,4,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,1.83
Male,College of Art and Built Environment,No,300,On-campus,Yes,Several times a week,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.65
Female,College of Humanities and Social Sciences,No,200,Off-campus,Yes,Daily,5,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,7.95
Female,College of Engineering,No,300,Off-campus,Yes,Daily,2,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.85
Male,College of Health Sciences,Yes,400,Off-campus,No,Several times a week,2,Yes,No,Yes,Yes,Yes,No,No,No,No,7.44
Female,College of Humanities and Social Sciences,No,300,Off-campus,Yes,Occasionally,2,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,2.01
Male,College of Engineering,No,100,On-campus,No,Daily,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9.38
Male,College of Health Sciences,No,100,Off-campus,No,Occasionally,1,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,3.06
Male,College of Agriculture and Natural Resources,No,100,On-campus,Yes,Daily,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.23
Male,College of Science,Yes,300,Off-campus,Yes,Occasionally,5,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,9.54
Female,College of Art and Built Environment,Yes,100,On-campus,Yes,Occasionally,1,Yes,Yes,Yes,No,Yes,No,No,No,Yes,1.98
Female,College of Health Sciences,Yes,300,Off-campus,No,Several times a week,1,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,1.85
Female,College of Health Sciences,No,500,Off-campus,No,Occasionally,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6.41
Female,College of Science,No,200,On-campus,No,Occasionally,3,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,6.61
Male,College of Humanities and Social Sciences,No,300,Off-campus,No,Occasionally,4,No,No,No,No,Yes,Yes,Yes,Yes,Yes,1.86
Male,College of Art and Built Environment,Yes,200,Off-campus,Yes,Daily,2,Yes,Yes,Yes,No,Yes,No,Yes,No,No,7.79
Male,College of Agriculture and Natural Resources,Yes,400,Off-campus,No,Daily,3,Yes,No,Yes,No,Yes,No,No,No,Yes,6.03
Male,College of Science,No,100,On-campus,No,Occasionally,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.5
Male,College of Humanities and Social Sciences,Yes,300,Off-campus,Yes,Daily,5,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,7.44
Male,College of Art and Built Environment,Yes,100,Off-campus,Yes,Several times a week,4,No,Yes,Yes,No,Yes,No,No,No,Yes,6.29
Male,College of Health Sciences,No,600,Off-campus,Yes,Occasionally,1,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,5.59
Female,College of Art and Built Environment,Yes,200,On-campus,No,Occasionally,4,No,Yes,Yes,Yes,Yes,No,No,Yes,No,4.05
Male,College of Agriculture and Natural Resources,Yes,300,On-campus,No,Several times a week,2,Yes,No,Yes,Yes,Yes,No,No,No,No,1.93
Male,College of Engineering,No,100,Off-campus,Yes,Daily,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,0.85
Male,College of Agriculture and Natural Resources,No,100,Off-campus,No,Occasionally,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,5.82
Male,College of Agriculture and Natural Resources,No,300,Off-campus,No,Several times a week,4,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3.13
Female,College of Art and Built Environment,No,100,On-campus,Yes,Occasionally,5,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,7.56
Male,College of Humanities and Social Sciences,No,400,Off-campus,Yes,Never,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,4.6
Male,College of Agriculture and Natural Resources,Yes,200,On-campus,Yes,Several times a week,3,No,Yes,Yes,No,Yes,No,No,No,Yes,0.92
Female,College of Health Sciences,No,100,Off-campus,Yes,Daily,4,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,1.16
Female,College of Humanities and Social Sciences,Yes,300,Off-campus,Yes,Several times a week,5,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,2.94
Male,College of Engineering,Yes,400,Off-campus,No,Several times a week,1,Yes,No,Yes,No,No,No,Yes,No,No,2.69
Female,College of Art and Built Environment,No,300,Off-campus,Yes,Daily,5,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,8.25
Female,College of Humanities and Social Sciences,Yes,400,Off-campus,Yes,Daily,5,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,5.46
Female,College of Agriculture and Natural Resources,No,100,Off-campus,Yes,Occasionally,1,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,2.62
Male,College of Agriculture and Natural Resources,No,200,Off-campus,No,Occasionally,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7.19
Female,College of Agriculture and Natural Resources,Yes,400,Off-campus,Yes,Several times a week,3,Yes,Yes,Yes,No,Yes,No,No,No,Yes,9.48
Female,College of Art and Built Environment,No,200,Off-campus,No,Daily,3,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,5.28
Female,College of Engineering,No,100,Off-campus,No,Occasionally,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8.15
Male,College of Health Sciences,No,200,Off-campus,Yes,Several times a week,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9.12
Male,College of Agriculture and Natural Resources,No,400,Off-campus,No,Several times a week,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9.23
Female,College of Science,No,300,On-campus,Yes,Rarely,3,No,Yes,No,No,No,Yes,Yes,Yes,Yes,5.24
Male,College of Health Sciences,No,200,Off-campus,Yes,Occasionally,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.28
Male,College of Science,No,100,On-campus,No,Rarely,4,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8.16
Female,College of Agriculture and Natural Resources,Yes,100,Off-campus,Yes,Occasionally,5,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,1.42
Female,College of Art and Built Environment,No,200,Off-campus,No,Daily,4,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2.52
Male,College of Art and Built Environment,Yes,200,Off-campus,Yes,Occasionally,3,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,4.75
Male,College of Humanities and Social Sciences,No,400,Off-campus,Yes,Occasionally,2,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,8.87
Male,College of Engineering,Yes,200,Off-campus,No,Never,4,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,4.96
Male,College of Science,No,300,Off-campus,No,Never,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8.24
Female,College of Art and Built Environment,Yes,300,Off-campus,Yes,Daily,2,No,Yes,Yes,No,Yes,Yes,No,No,No,6.07
Male,College of Humanities and Social Sciences,Yes,300,On-campus,No,Occasionally,2,Yes,Yes,No,Yes,Yes,No,No,No,Yes,6.48
Female,College of Science,No,100,Off-campus,Yes,Daily,2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,4.64
Male,College of Humanities and Social Sciences,Yes,200,On-campus,No,Occasionally,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,3.08
Female,College of Health Sciences,No,600,Off-campus,No,Daily,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.25
Male,College of Health Sciences,No,100,Off-campus,Yes,Daily,4,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,9.6
Female,College of Art and Built Environment,No,100,Off-campus,No,Several times a week,1,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1.19
Female,College of Science,Yes,400,Off-campus,Yes,Rarely,2,Yes,Yes,Yes,No,Yes,No,Yes,No,No,9.88
Male,College of Engineering,No,100,Off-campus,No,Daily,2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,0.67
Male,College of Engineering,No,400,Off-campus,No,Daily,2,No,No,Yes,No,No,Yes,Yes,Yes,Yes,3.92
Male,College of Agriculture and Natural Resources,No,300,On-campus,Yes,Daily,1,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2.2
Female,College of Science,No,300,Off-campus,Yes,Never,5,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,7.5
Female,College of Agriculture and Natural Resources,No,400,Off-campus,Yes,Occasionally,5,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,2.51
Female,College of Agriculture and Natural Resources,No,200,Off-campus,Yes,Several times a week,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.63
Male,College of Art and Built Environment,Yes,100,Off-campus,No,Occasionally,5,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,3.04
Female,College of Agriculture and Natural Resources,No,100,Off-campus,No,Daily,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7.36
Male,College of Engineering,No,200,Off-campus,No,Daily,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.91
Female,College of Agriculture and Natural Resources,Yes,200,Off-campus,Yes,Occasionally,2,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,2.75
Male,College of Humanities and Social Sciences,No,100,On-campus,Yes,Several times a week,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.75
Male,College of Agriculture and Natural Resources,No,400,Off-campus,Yes,Occasionally,4,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,9.23
Male,College of Humanities and Social Sciences,No,300,On-campus,Yes,Several times a week,5,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1.53
Male,College of Art and Built Environment,Yes,100,On-campus,No,Occasionally,2,Yes,Yes,No,Yes,Yes,No,No,No,Yes,1.08
Female,College of Science,No,400,Off-campus,Yes,Several times a week,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,3.59
Female,College of Art and Built Environment,No,400,Off-campus,Yes,Occasionally,1,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,9.92
Male,College of Engineering,No,400,Off-campus,No,Occasionally,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.59
Female,College of Health Sciences,Yes,200,Off-campus,Yes,Daily,2,Yes,Yes,Yes,No,Yes,Yes,No,No,No,9.53
Male,College of Science,No,400,Off-campus,No,Daily,3,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,9.81
Female,College of Agriculture and Natural Resources,Yes,400,Off-campus,Yes,Daily,3,Yes,Yes,Yes,Yes,Yes,No,No,No,No,8.14
Female,College of Health Sciences,No,100,Off-campus,Yes,Occasionally,5,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,5.08
Male,College of Agriculture and Natural Resources,No,100,On-campus,No,Several times a week,1,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6.95
Male,College of Art and Built Environment,No,100,On-campus,Yes,Rarely,3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,0.5
Male,College of Health Sciences,No,400,Off-campus,Yes,Several times a week,1,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,9.91
Male,College of Science,No,200,Off-campus,Yes,Occasionally,5,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1.25
Female,College of Art and Built Environment,No,200,Off-campus,Yes,Rarely,1,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,5.16
Female,College of Health Sciences,Yes,400,Off-campus,No,Rarely,1,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,5.51
Male,College of Science,No,500,Off-campus,Yes,Daily,5,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,1.82
Male,College of Art and Built Environment,No,200,On-campus,Yes,Several times a week,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.52
Male,College of Art and Built Environment,No,100,On-campus,No,Daily,3,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,4.7
Female,College of Science,No,500,Off-campus,No,Several times a week,5,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,6.24
Female,College of Art and Built Environment,No,300,Off-campus,Yes,Daily,3,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,6.48
Female,College of Humanities and Social Sciences,No,100,Off-campus,No,Daily,1,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,3.35
Female,College of Engineering,No,400,On-campus,No,Daily,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,6.48
Male,College of Humanities and Social Sciences,No,300,On-campus,No,Several times a week,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,8.55
Female,College of Engineering,No,100,Off-campus,No,Several times a week,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6.77
Female,College of Humanities and Social Sciences,No,100,Off-campus,Yes,Occasionally,4,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,1.89
Female,College of Agriculture and Natural Resources,No,200,Off-campus,Yes,Several times a week,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.92
Female,College of Agriculture and Natural Resources,No,200,Off-campus,No,Several times a week,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9.5
Male,College of Health Sciences,No,200,Off-campus,No,Several times a week,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4.02
Male,College of Agriculture and Natural Resources,No,400,Off-campus,Yes,Daily,5,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,0.88
Female,College of Engineering,Yes,300,On-campus,No,Rarely,3,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,7.97
Male,College of Science,No,100,Off-campus,Yes,Several times a week,4,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.93
Male,College of Science,Yes,100,On-campus,Yes,Daily,5,Yes,Yes,Yes,Yes,Yes,No,No,No,No,9.84
Female,College of Art and Built Environment,No,100,Off-campus,No,Occasionally,2,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,8.95
Male,College of Agriculture and Natural Resources,No,200,Off-campus,No,Occasionally,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.56
Female,College of Health Sciences,No,300,Off-campus,Yes,Several times a week,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,0.5
Male,College of Science,No,100,Off-campus,Yes,Several times a week,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.69
Male,College of Health Sciences,Yes,100,On-campus,Yes,Occasionally,2,Yes,Yes,Yes,No,Yes,No,No,No,No,2.39
Female,College of Agriculture and Natural Resources,No,400,Off-campus,Yes,Daily,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.94
Male,College of Art and Built Environment,Yes,100,Off-campus,Yes,Several times a week,1,No,Yes,No,No,Yes,No,No,No,No,3.47
Female,College of Engineering,No,200,On-campus,Yes,Never,5,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,5.74
Female,College of Engineering,Yes,300,Off-campus,Yes,Occasionally,5,Yes,Yes,Yes,No,Yes,No,No,Yes,No,0.82
Male,College of Humanities and Social Sciences,No,200,Off-campus,No,Occasionally,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.5
Female,College of Agriculture and Natural Resources,No,400,Off-campus,No,Several times a week,3,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9.8
Female,College of Humanities and Social Sciences,No,100,Off-campus,Yes,Never,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,8.01
Female,College of Science,No,300,Off-campus,Yes,Several times a week,4,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,2.12
Female,College of Agriculture and Natural Resources,No,200,Off-campus,No,Several times a week,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9.24
Male,College of Science,No,200,On-campus,No,Several times a week,4,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,7.28
Male,College of Health Sciences,Yes,200,Off-campus,No,Occasionally,1,No,No,Yes,Yes,Yes,No,Yes,No,No,6.26
Female,College of Engineering,No,300,Off-campus,Yes,Occasionally,4,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,6.14
Female,College of Agriculture and Natural Resources,No,100,Off-campus,No,Several times a week,3,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,0.61
Male,College of Agriculture and Natural Resources,No,400,Off-campus,Yes,Daily,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,7.97
Male,College of Humanities and Social Sciences,No,100,On-campus,Yes,Several times a week,3,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,0.82
Male,College of Agriculture and Natural Resources,Yes,200,Off-campus,Yes,Several times a week,1,Yes,Yes,Yes,No,Yes,No,No,No,No,7.84
Female,College of Engineering,Yes,200,Off-campus,No,Daily,2,Yes,Yes,No,Yes,Yes,Yes,No,No,No,4.41
Male,College of Science,Yes,200,Off-campus,No,Daily,4,Yes,Yes,Yes,No,Yes,No,No,No,No,2.58
Male,College of Engineering,No,400,Off-campus,No,Daily,2,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8.04
Male,College of Art and Built Environment,No,200,Off-campus,Yes,Occasionally,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.61
Female,College of Art and Built Environment,No,400,Off-campus,No,Occasionally,5,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.72
Male,College of Agriculture and Natural Resources,No,100,Off-campus,Yes,Occasionally,3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,2.49
Male,College of Agriculture and Natural Resources,No,100,On-campus,Yes,Several times a week,3,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,6.38
Female,College of Humanities and Social Sciences,Yes,400,Off-campus,No,Several times a week,5,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,7.67
Female,College of Agriculture and Natural Resources,No,200,On-campus,No,Several times a week,2,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,5.63
Female,College of Health Sciences,No,400,On-campus,Yes,Daily,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1.67
Female,College of Humanities and Social Sciences,No,300,Off-campus,Yes,Several times a week,2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,6.48
Male,College of Art and Built Environment,No,300,Off-campus,Yes,Rarely,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,9.19
Female,College of Science,No,600,On-campus,No,Daily,4,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,7.71
Male,College of Science,No,300,On-campus,Yes,Occasionally,5,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,4.49
Female,College of Agriculture and Natural Resources,No,100,Off-campus,No,Occasionally,4,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,8.17
Male,College of Science,No,300,Off-campus,No,Daily,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.66
