Gender,College,Churn,Level,Residence,SIM_Usage,Usage_Freq,Network_Strength,Data_Exhaustion,Other_Networks,Reasons_Discontinue,Monthly_Data_Usage, Mobile data/Internet, SMS/Text messaging, Voice Calls,Mobile data/Internet,None of the above,SMS/Text messaging,Voice Calls
Male,College of Agriculture and Natural Resources,No,100,Off-campus,Yes,Daily,3,Yes,Yes,Poor network quality/coverage,5.66,0,0,0,0,0,0,1
Female,College of Science,Yes,100,Off-campus,Yes,Occasionally,3,Yes,Yes,None,3.18,0,0,0,0,1,0,0
Male,College of Science,Yes,100,Off-campus,Yes,Several times a week,2,No,Yes,"Poor network quality/coverage, Unsatisfactory customer service",9.73,0,0,0,0,1,0,0
Male,College of Humanity and Social Science,No,500,Off-campus,No,Daily,5,Yes,Yes,Poor network quality/coverage,7.79,0,0,0,0,1,0,0
Female,School of Business,Yes,300,Off-campus,Yes,Daily,4,No,Yes,"High costs/pricing, Insufficient data allowance, Poor network quality/coverage, Unsatisfactory customer service",3.05,0,0,0,0,1,0,0
Female,College of Humanity and Social Science,Yes,300,Off-campus,Yes,Several times a week,6,Yes,Yes,Poor network quality/coverage,5.4,1,1,0,0,0,0,1
Male,College of Science,Yes,500,On-campus,No,Daily,3,Yes,Yes,Insufficient data allowance,7.69,0,0,0,0,1,0,0
Male,School of Business,Yes,100,Off-campus,Yes,Daily,4,No,Yes,"High costs/pricing, Insufficient data allowance, Poor network quality/coverage, Unsatisfactory customer service",6.31,0,1,1,1,0,0,0
Female,College of Engineering,Yes,100,Off-campus,No,Daily,2,No,Yes,None,8.07,0,0,0,0,0,1,0
Female,School of Business,Yes,100,On-campus,Yes,Occasionally,1,Yes,Yes,Poor network quality/coverage,9.47,0,0,0,0,1,0,0
Female,College of Humanity and Social Science,Yes,200,On-campus,No,Never,6,Yes,Yes,"Poor network quality/coverage, Insufficient data allowance",4.21,0,1,0,1,0,0,0
Male,College of Agriculture and Natural Resources,No,100,Off-campus,No,Occasionally,6,Yes,Yes,"High costs/pricing, Poor network quality/coverage, Unsatisfactory customer service",1.42,0,0,0,0,1,0,0
Male,School of Business,Yes,500,Off-campus,No,Rarely,2,Yes,No,"High costs/pricing, Unsatisfactory customer service, Insufficient data allowance, Poor network quality/coverage",4.03,1,0,0,0,0,1,0
Male,School of Business,Yes,400,On-campus,Yes,Several times a week,4,No,Yes,"Poor network quality/coverage, Unsatisfactory customer service, High costs/pricing",8.16,0,0,0,0,1,0,0
Male,College of Art and Built Environment,Yes,100,Off-campus,No,Several times a week,5,No,Yes,"Insufficient data allowance, High costs/pricing, Poor network quality/coverage",8.84,0,0,0,0,1,0,0
Female,School of Business,Yes,600,Off-campus,Yes,Occasionally,6,No,Yes,None,0.5,0,0,0,0,1,0,0
Female,College of Art and Built Environment,Yes,400,Off-campus,No,Daily,5,Yes,Yes,"Insufficient data allowance, Unsatisfactory customer service",3.31,0,0,0,0,1,0,0
Female,College of Humanity and Social Science,Yes,100,Off-campus,Yes,Occasionally,2,No,Yes,Poor network quality/coverage,6.66,0,0,0,0,0,1,0
Female,College of Art and Built Environment,No,100,Off-campus,No,Daily,5,Yes,Yes,"Poor network quality/coverage, Unsatisfactory customer service",3.05,0,0,0,0,1,0,0
Male,College of Science,Yes,300,Off-campus,Yes,Several times a week,6,Yes,Yes,"High costs/pricing, Insufficient data allowance",2.38,0,0,0,0,0,0,1
Female,College of Agriculture and Natural Resources,Yes,200,Off-campus,Yes,Daily,2,No,Yes,"Unsatisfactory customer service, Poor network quality/coverage, High costs/pricing",1.05,0,0,0,0,1,0,0
Male,College of Engineering,Yes,500,On-campus,No,Occasionally,1,Yes,No,"High costs/pricing, Poor network quality/coverage, Insufficient data allowance",2.15,0,0,0,0,1,0,0
Male,College of Humanity and Social Science,Yes,200,Off-campus,Yes,Occasionally,4,No,Yes,"High costs/pricing, Insufficient data allowance",6.6,0,0,0,0,1,0,0
Male,College of Science,No,500,Off-campus,Yes,Several times a week,4,Yes,Yes,"Insufficient data allowance, High costs/pricing",9.04,0,0,0,0,1,0,0
Male,School of Business,Yes,200,Off-campus,Yes,Several times a week,5,No,Yes,"High costs/pricing, Insufficient data allowance, Poor network quality/coverage, Unsatisfactory customer service",4.79,0,0,0,0,1,0,0
Male,College of Humanity and Social Science,No,300,Off-campus,No,Several times a week,4,No,Yes,"Insufficient data allowance, High costs/pricing, Poor network quality/coverage, Unsatisfactory customer service",2.74,0,0,0,0,1,0,0
Female,College of Science,Yes,200,Off-campus,Yes,Occasionally,2,No,Yes,High costs/pricing,9.01,0,0,0,0,1,0,0
Female,College of Agriculture and Natural Resources,Yes,200,Off-campus,No,Occasionally,6,No,Yes,Insufficient data allowance,0.69,0,0,0,1,0,0,0
Male,College of Engineering,Yes,500,Off-campus,Yes,Several times a week,1,Yes,No,"Insufficient data allowance, Poor network quality/coverage",6.69,0,0,1,0,0,1,0
Male,College of Art and Built Environment,No,500,On-campus,Yes,Occasionally,3,No,Yes,"Poor network quality/coverage, High costs/pricing",9.37,0,0,0,1,0,0,0
Female,College of Science,Yes,400,Off-campus,Yes,Occasionally,4,No,No,Insufficient data allowance,6.94,0,0,0,0,0,1,0
Female,School of Business,No,200,On-campus,No,Daily,2,Yes,Yes,"Insufficient data allowance, Unsatisfactory customer service",3.59,0,0,0,0,1,0,0
Female,College of Engineering,No,400,On-campus,Yes,Occasionally,3,Yes,No,Insufficient data allowance,9.09,0,0,0,0,0,0,1
Female,School of Business,Yes,100,Off-campus,Yes,Daily,1,Yes,Yes,"Poor network quality/coverage, Unsatisfactory customer service, High costs/pricing",7.15,0,0,0,0,0,1,0
Female,College of Science,No,400,Off-campus,No,Rarely,4,No,Yes,"Poor network quality/coverage, Insufficient data allowance, Unsatisfactory customer service, High costs/pricing",1.62,1,1,0,0,0,0,1
Female,College of Engineering,No,100,Off-campus,Yes,Daily,3,Yes,Yes,"Poor network quality/coverage, Unsatisfactory customer service, Insufficient data allowance",9.2,0,0,0,0,1,0,0
Female,College of Engineering,No,100,On-campus,No,Occasionally,4,Yes,Yes,"Insufficient data allowance, Unsatisfactory customer service",5.91,0,1,1,1,0,0,0
Female,School of Business,Yes,300,Off-campus,No,Several times a week,3,No,Yes,"Unsatisfactory customer service, Insufficient data allowance, Poor network quality/coverage",8.01,0,0,0,0,1,0,0
Male,College of Humanity and Social Science,No,400,Off-campus,Yes,Daily,1,Yes,Yes,"Poor network quality/coverage, High costs/pricing, Unsatisfactory customer service, Insufficient data allowance",1.01,0,0,0,0,1,0,0
Female,School of Business,Yes,200,Off-campus,Yes,Daily,6,No,No,Unsatisfactory customer service,6.15,1,0,0,0,0,1,0
Female,College of Agriculture and Natural Resources,No,500,Off-campus,Yes,Several times a week,6,No,Yes,"Poor network quality/coverage, Unsatisfactory customer service, High costs/pricing, Insufficient data allowance",4.86,0,0,0,0,1,0,0
Female,College of Science,No,400,Off-campus,No,Daily,1,Yes,Yes,"Poor network quality/coverage, Insufficient data allowance",8.63,0,0,0,1,0,0,0
Male,College of Engineering,No,200,Off-campus,Yes,Occasionally,1,No,Yes,"High costs/pricing, Unsatisfactory customer service",1.93,0,0,0,1,0,0,0
Female,College of Humanity and Social Science,Yes,100,On-campus,Yes,Daily,1,No,Yes,"Insufficient data allowance, Poor network quality/coverage, High costs/pricing",6.8,0,0,0,0,0,1,0
Female,College of Engineering,Yes,100,Off-campus,No,Daily,3,No,Yes,"Insufficient data allowance, Poor network quality/coverage, Unsatisfactory customer service, High costs/pricing",9.09,0,0,0,0,1,0,0
Male,College of Engineering,Yes,600,Off-campus,No,Daily,4,No,No,"Insufficient data allowance, Poor network quality/coverage",4.37,0,0,0,0,1,0,0
Female,College of Agriculture and Natural Resources,No,300,Off-campus,Yes,Occasionally,4,Yes,Yes,"Unsatisfactory customer service, Poor network quality/coverage, High costs/pricing",5.88,0,0,0,0,1,0,0
Female,College of Humanity and Social Science,Yes,100,Off-campus,Yes,Several times a week,5,Yes,No,"High costs/pricing, Poor network quality/coverage",1.39,0,0,0,0,1,0,0
Female,College of Humanity and Social Science,Yes,100,Off-campus,Yes,Occasionally,2,No,Yes,Poor network quality/coverage,7.49,0,0,0,0,1,0,0
Female,College of Science,Yes,300,Off-campus,No,Several times a week,2,No,Yes,"Insufficient data allowance, Unsatisfactory customer service",4.24,0,0,0,0,1,0,0
Male,College of Agriculture and Natural Resources,Yes,400,Off-campus,No,Occasionally,2,Yes,Yes,"Poor network quality/coverage, Insufficient data allowance, High costs/pricing, Unsatisfactory customer service",3.5,0,0,0,0,1,0,0
Female,School of Business,Yes,400,On-campus,No,Several times a week,3,No,No,"Poor network quality/coverage, Unsatisfactory customer service",8.4,0,0,0,0,1,0,0
Male,College of Science,No,200,Off-campus,No,Rarely,1,Yes,Yes,High costs/pricing,6.3,0,0,0,0,1,0,0
Female,College of Art and Built Environment,No,200,On-campus,Yes,Several times a week,4,Yes,Yes,Poor network quality/coverage,6.76,0,0,0,1,0,0,0
Male,College of Engineering,Yes,300,Off-campus,No,Daily,1,Yes,Yes,"Poor network quality/coverage, Unsatisfactory customer service, High costs/pricing, Insufficient data allowance",9.12,0,0,0,0,1,0,0
Male,College of Engineering,Yes,100,Off-campus,No,Daily,2,No,Yes,"Poor network quality/coverage, Insufficient data allowance, Unsatisfactory customer service, High costs/pricing",2.5,0,0,0,0,1,0,0
Male,College of Engineering,Yes,300,Off-campus,No,Occasionally,3,No,No,Poor network quality/coverage,9.58,0,0,0,0,1,0,0
Male,School of Business,No,400,Off-campus,Yes,Several times a week,1,No,Yes,"High costs/pricing, Unsatisfactory customer service, Poor network quality/coverage",0.5,0,0,0,0,1,0,0
Female,College of Art and Built Environment,Yes,400,Off-campus,Yes,Daily,5,No,Yes,"Unsatisfactory customer service, High costs/pricing, Insufficient data allowance",9.13,0,0,0,0,1,0,0
Male,College of Engineering,Yes,400,Off-campus,No,Daily,1,Yes,Yes,"Poor network quality/coverage, Insufficient data allowance, High costs/pricing, Unsatisfactory customer service",9.81,0,0,0,0,1,0,0
Female,College of Engineering,No,300,On-campus,No,Occasionally,1,Yes,Yes,Insufficient data allowance,2.36,0,0,0,0,0,1,0
Female,College of Engineering,Yes,300,On-campus,Yes,Several times a week,1,No,Yes,"Insufficient data allowance, Poor network quality/coverage",3.23,0,1,1,1,0,0,0
Female,College of Agriculture and Natural Resources,Yes,100,Off-campus,Yes,Several times a week,4,No,Yes,"Insufficient data allowance, High costs/pricing, Poor network quality/coverage, Unsatisfactory customer service",8.28,1,1,0,0,0,0,1
Female,College of Engineering,Yes,500,Off-campus,No,Several times a week,4,No,Yes,Insufficient data allowance,8.17,0,0,0,0,1,0,0
Female,College of Art and Built Environment,Yes,400,On-campus,No,Several times a week,1,Yes,Yes,"Unsatisfactory customer service, High costs/pricing",2.41,0,0,0,0,1,0,0
Male,College of Art and Built Environment,Yes,200,Off-campus,No,Occasionally,2,No,Yes,"Unsatisfactory customer service, High costs/pricing, Poor network quality/coverage, Insufficient data allowance",2.8,0,0,0,0,1,0,0
Male,College of Agriculture and Natural Resources,Yes,100,Off-campus,Yes,Several times a week,1,No,Yes,"Unsatisfactory customer service, Poor network quality/coverage, High costs/pricing, Insufficient data allowance",3.74,0,0,0,0,1,0,0
Female,College of Humanity and Social Science,Yes,300,Off-campus,No,Several times a week,4,Yes,Yes,"Insufficient data allowance, High costs/pricing, Unsatisfactory customer service, Poor network quality/coverage",3.31,0,0,0,0,1,0,0
Male,College of Engineering,Yes,200,Off-campus,Yes,Daily,4,Yes,Yes,Poor network quality/coverage,3.74,0,1,1,1,0,0,0
Female,College of Engineering,Yes,400,Off-campus,Yes,Occasionally,5,Yes,No,"Poor network quality/coverage, Insufficient data allowance",8.03,0,0,1,1,0,0,0
Female,School of Business,Yes,600,Off-campus,Yes,Several times a week,4,Yes,Yes,"High costs/pricing, Insufficient data allowance, Poor network quality/coverage",7.52,0,0,0,0,1,0,0
Male,College of Science,No,300,Off-campus,Yes,Occasionally,4,No,Yes,"High costs/pricing, Unsatisfactory customer service",0.82,0,0,0,0,1,0,0
Male,College of Science,Yes,200,Off-campus,No,Several times a week,5,Yes,Yes,"Unsatisfactory customer service, Insufficient data allowance",4.94,0,0,0,0,1,0,0
Male,College of Art and Built Environment,No,500,Off-campus,Yes,Occasionally,3,Yes,No,Poor network quality/coverage,4.21,0,0,0,0,1,0,0
Female,College of Science,Yes,500,Off-campus,Yes,Several times a week,2,No,Yes,None,5.5,1,1,0,0,0,0,1
Male,College of Agriculture and Natural Resources,Yes,300,Off-campus,No,Occasionally,1,No,Yes,"High costs/pricing, Insufficient data allowance",7.23,0,1,0,1,0,0,0
Female,College of Science,Yes,300,Off-campus,No,Daily,1,No,Yes,"Poor network quality/coverage, Unsatisfactory customer service, High costs/pricing",4.76,0,0,0,0,1,0,0
Female,College of Science,No,400,Off-campus,No,Several times a week,2,No,No,"High costs/pricing, Poor network quality/coverage",2.87,0,0,0,0,1,0,0
Female,College of Science,Yes,400,Off-campus,Yes,Several times a week,1,No,Yes,"Unsatisfactory customer service, Insufficient data allowance, High costs/pricing, Poor network quality/coverage",0.66,0,0,0,0,1,0,0
Male,College of Humanity and Social Science,No,300,On-campus,No,Several times a week,5,Yes,Yes,Insufficient data allowance,2.07,0,0,0,0,1,0,0
Male,College of Engineering,Yes,400,Off-campus,Yes,Never,4,No,Yes,"Poor network quality/coverage, Insufficient data allowance, Unsatisfactory customer service, High costs/pricing",0.93,1,0,0,0,0,1,0
Female,College of Engineering,Yes,400,On-campus,No,Several times a week,1,Yes,Yes,"Insufficient data allowance, Unsatisfactory customer service, High costs/pricing",1.29,0,0,0,0,1,0,0
Female,College of Science,Yes,400,Off-campus,No,Daily,4,No,Yes,Insufficient data allowance,8.64,0,0,0,0,0,1,0
Male,School of Business,Yes,300,Off-campus,No,Several times a week,3,No,Yes,"Poor network quality/coverage, Unsatisfactory customer service, High costs/pricing",7.89,0,0,0,0,0,1,0
Male,College of Engineering,No,200,Off-campus,Yes,Never,4,Yes,Yes,"Insufficient data allowance, Poor network quality/coverage, High costs/pricing",4.54,0,0,0,0,1,0,0
Male,College of Science,Yes,300,Off-campus,No,Occasionally,5,Yes,Yes,"Unsatisfactory customer service, Poor network quality/coverage, Insufficient data allowance",6.73,0,0,0,0,1,0,0
Male,College of Engineering,No,200,Off-campus,Yes,Occasionally,6,No,Yes,"High costs/pricing, Insufficient data allowance",2.78,0,0,0,0,1,0,0
Female,College of Agriculture and Natural Resources,Yes,100,Off-campus,Yes,Rarely,2,Yes,No,"High costs/pricing, Insufficient data allowance",1.57,0,0,0,0,0,1,0
Female,College of Art and Built Environment,Yes,300,Off-campus,Yes,Occasionally,3,Yes,Yes,Insufficient data allowance,4.95,0,1,1,1,0,0,0
Female,College of Science,Yes,600,Off-campus,Yes,Several times a week,2,Yes,Yes,"Unsatisfactory customer service, High costs/pricing, Poor network quality/coverage, Insufficient data allowance",5.61,0,0,0,1,0,0,0
Female,College of Engineering,Yes,400,On-campus,Yes,Several times a week,3,No,Yes,Insufficient data allowance,5.68,0,0,1,1,0,0,0
Female,College of Agriculture and Natural Resources,Yes,100,Off-campus,Yes,Occasionally,5,No,Yes,"Insufficient data allowance, Poor network quality/coverage",1.36,0,0,0,0,1,0,0
Male,School of Business,No,200,Off-campus,Yes,Occasionally,3,No,Yes,Poor network quality/coverage,6.76,0,0,0,0,0,0,1
Female,College of Science,Yes,100,On-campus,No,Daily,2,Yes,Yes,"Poor network quality/coverage, High costs/pricing, Unsatisfactory customer service",8.49,0,0,0,0,1,0,0
Female,College of Agriculture and Natural Resources,Yes,400,Off-campus,Yes,Daily,2,Yes,Yes,Insufficient data allowance,1.47,0,0,0,0,1,0,0
Female,College of Science,Yes,600,Off-campus,Yes,Daily,4,No,Yes,"High costs/pricing, Poor network quality/coverage, Insufficient data allowance, Unsatisfactory customer service",2.73,0,0,0,0,1,0,0
Female,College of Agriculture and Natural Resources,No,500,Off-campus,Yes,Several times a week,1,Yes,Yes,"High costs/pricing, Unsatisfactory customer service, Poor network quality/coverage",6.23,0,1,0,0,0,0,1
Female,College of Science,No,100,On-campus,No,Never,2,No,Yes,"Insufficient data allowance, Unsatisfactory customer service",2.6,0,0,1,1,0,0,0
Male,College of Agriculture and Natural Resources,Yes,300,Off-campus,No,Occasionally,1,Yes,No,Poor network quality/coverage,3.95,0,0,0,0,0,1,0
Male,College of Agriculture and Natural Resources,No,100,Off-campus,No,Daily,4,No,Yes,Poor network quality/coverage,3.43,0,0,0,0,1,0,0
Male,School of Business,Yes,100,Off-campus,No,Rarely,1,Yes,Yes,Poor network quality/coverage,3.66,0,0,0,0,1,0,0
Female,College of Agriculture and Natural Resources,No,200,Off-campus,Yes,Daily,3,Yes,Yes,"Poor network quality/coverage, Unsatisfactory customer service, High costs/pricing",8.28,0,0,0,0,1,0,0
Male,College of Science,Yes,300,On-campus,No,Occasionally,3,No,Yes,"Poor network quality/coverage, Unsatisfactory customer service, High costs/pricing, Insufficient data allowance",0.84,0,0,0,0,0,1,0
Female,College of Engineering,Yes,100,On-campus,No,Occasionally,3,No,Yes,Unsatisfactory customer service,2.18,0,0,0,0,1,0,0
Male,College of Art and Built Environment,Yes,600,On-campus,No,Occasionally,1,No,Yes,"Unsatisfactory customer service, High costs/pricing, Insufficient data allowance, Poor network quality/coverage",5.4,0,0,0,0,1,0,0
Male,College of Science,No,400,On-campus,Yes,Occasionally,3,No,No,"Poor network quality/coverage, High costs/pricing, Insufficient data allowance, Unsatisfactory customer service",3.86,0,0,0,0,1,0,0
Male,School of Business,No,300,Off-campus,No,Daily,3,No,No,Poor network quality/coverage,2.47,0,0,0,0,1,0,0
Female,School of Business,Yes,300,Off-campus,No,Several times a week,2,No,Yes,"Unsatisfactory customer service, Insufficient data allowance",1.66,0,0,0,0,1,0,0
Female,School of Business,Yes,600,Off-campus,Yes,Occasionally,1,Yes,Yes,Poor network quality/coverage,9.81,0,0,0,0,1,0,0
Male,College of Humanity and Social Science,Yes,100,Off-campus,No,Never,3,No,Yes,"Insufficient data allowance, Poor network quality/coverage",7.13,0,0,0,0,1,0,0
Female,College of Engineering,No,100,Off-campus,Yes,Several times a week,5,Yes,Yes,"Poor network quality/coverage, High costs/pricing, Unsatisfactory customer service",8.81,0,0,0,0,0,0,1
Female,College of Humanity and Social Science,Yes,100,Off-campus,Yes,Several times a week,1,Yes,No,High costs/pricing,3.47,1,1,0,0,0,0,1
Female,College of Art and Built Environment,No,400,On-campus,No,Daily,1,No,Yes,"Insufficient data allowance, Unsatisfactory customer service, High costs/pricing",0.52,1,1,0,0,0,0,1
Female,College of Art and Built Environment,Yes,100,Off-campus,Yes,Several times a week,5,No,Yes,Poor network quality/coverage,5.98,0,1,0,1,0,0,0
Male,College of Humanity and Social Science,Yes,200,Off-campus,No,Daily,5,Yes,Yes,"Unsatisfactory customer service, Poor network quality/coverage",6.27,0,1,0,1,0,0,0
Male,College of Engineering,Yes,300,Off-campus,Yes,Daily,5,Yes,Yes,Insufficient data allowance,5.44,0,0,0,0,0,1,0
Female,College of Science,Yes,500,Off-campus,No,Daily,3,No,Yes,"Unsatisfactory customer service, High costs/pricing, Poor network quality/coverage",9.26,0,0,0,0,1,0,0
Female,College of Humanity and Social Science,No,200,On-campus,No,Several times a week,5,Yes,Yes,"High costs/pricing, Insufficient data allowance, Poor network quality/coverage",0.5,0,1,0,0,0,0,1
Male,College of Agriculture and Natural Resources,No,500,Off-campus,Yes,Occasionally,3,Yes,Yes,Poor network quality/coverage,5.53,0,0,0,0,1,0,0
Female,College of Engineering,Yes,300,Off-campus,Yes,Several times a week,4,No,Yes,"Insufficient data allowance, High costs/pricing, Poor network quality/coverage, Unsatisfactory customer service",3.5,0,0,0,1,0,0,0
Male,College of Science,No,400,Off-campus,Yes,Daily,4,No,Yes,"High costs/pricing, Unsatisfactory customer service, Poor network quality/coverage, Insufficient data allowance",8.64,0,0,0,1,0,0,0
Female,College of Agriculture and Natural Resources,Yes,200,On-campus,No,Several times a week,4,Yes,Yes,"High costs/pricing, Poor network quality/coverage",5.7,0,0,1,0,0,1,0
Male,College of Science,No,400,Off-campus,No,Never,4,Yes,Yes,"Unsatisfactory customer service, Poor network quality/coverage, High costs/pricing",9.0,0,0,0,0,1,0,0
Male,College of Agriculture and Natural Resources,Yes,300,Off-campus,No,Rarely,4,Yes,Yes,Unsatisfactory customer service,9.36,0,0,0,0,1,0,0
Male,College of Art and Built Environment,No,200,Off-campus,Yes,Occasionally,4,No,Yes,"Insufficient data allowance, Unsatisfactory customer service",4.3,0,0,0,0,1,0,0
Female,College of Science,Yes,200,Off-campus,Yes,Occasionally,3,No,No,"Unsatisfactory customer service, Poor network quality/coverage, Insufficient data allowance, High costs/pricing",0.83,0,0,0,1,0,0,0
Male,College of Engineering,Yes,400,Off-campus,No,Occasionally,6,Yes,No,"Insufficient data allowance, Poor network quality/coverage",6.91,0,0,0,0,1,0,0
Female,College of Humanity and Social Science,No,600,Off-campus,No,Occasionally,4,No,Yes,"Poor network quality/coverage, Unsatisfactory customer service, High costs/pricing",2.82,0,0,0,0,1,0,0
Male,College of Science,Yes,400,Off-campus,Yes,Daily,4,Yes,Yes,"High costs/pricing, Poor network quality/coverage, Unsatisfactory customer service",8.7,0,0,0,1,0,0,0
Male,College of Humanity and Social Science,Yes,100,Off-campus,No,Several times a week,4,No,Yes,"Insufficient data allowance, High costs/pricing",1.85,0,0,0,0,1,0,0
Male,College of Science,No,400,On-campus,Yes,Rarely,1,Yes,No,Poor network quality/coverage,2.45,0,0,0,0,1,0,0
Male,College of Art and Built Environment,Yes,400,Off-campus,Yes,Several times a week,4,Yes,Yes,"Poor network quality/coverage, Unsatisfactory customer service",1.27,0,0,0,0,1,0,0
Female,College of Agriculture and Natural Resources,Yes,400,Off-campus,Yes,Occasionally,2,Yes,Yes,"Poor network quality/coverage, Insufficient data allowance, Unsatisfactory customer service, High costs/pricing",4.13,1,0,0,0,0,1,0
Female,College of Humanity and Social Science,Yes,300,Off-campus,Yes,Daily,2,Yes,Yes,"Poor network quality/coverage, High costs/pricing, Unsatisfactory customer service",8.45,0,0,0,0,1,0,0
Female,College of Art and Built Environment,Yes,200,Off-campus,Yes,Several times a week,4,No,No,"Poor network quality/coverage, Unsatisfactory customer service",1.96,0,0,0,0,1,0,0
Female,College of Art and Built Environment,Yes,600,Off-campus,No,Several times a week,3,No,Yes,Poor network quality/coverage,4.6,0,0,0,0,1,0,0
Male,College of Agriculture and Natural Resources,Yes,300,On-campus,Yes,Occasionally,4,Yes,Yes,High costs/pricing,8.58,0,0,0,0,1,0,0
Male,College of Engineering,Yes,200,On-campus,Yes,Several times a week,2,Yes,No,"Insufficient data allowance, Unsatisfactory customer service, Poor network quality/coverage",8.79,1,0,0,0,0,1,0
Female,College of Humanity and Social Science,Yes,600,Off-campus,No,Occasionally,5,No,Yes,"Insufficient data allowance, High costs/pricing, Unsatisfactory customer service, Poor network quality/coverage",4.99,0,0,0,0,0,0,1
Male,College of Humanity and Social Science,Yes,500,Off-campus,Yes,Daily,4,No,Yes,Unsatisfactory customer service,2.44,0,0,0,0,0,1,0
Female,College of Art and Built Environment,Yes,200,Off-campus,Yes,Several times a week,1,No,Yes,Insufficient data allowance,6.83,0,0,0,0,0,1,0
Male,School of Business,No,500,Off-campus,Yes,Occasionally,1,No,Yes,"Unsatisfactory customer service, Insufficient data allowance",1.03,0,0,0,0,1,0,0
Female,School of Business,No,300,Off-campus,Yes,Several times a week,5,Yes,No,"Insufficient data allowance, Poor network quality/coverage, Unsatisfactory customer service",1.53,0,0,0,0,0,1,0
Female,School of Business,No,400,On-campus,Yes,Occasionally,2,No,Yes,Insufficient data allowance,5.4,0,0,0,0,1,0,0
Male,College of Engineering,No,400,Off-campus,Yes,Daily,1,Yes,Yes,"Poor network quality/coverage, Unsatisfactory customer service",1.19,0,0,0,0,1,0,0
Male,College of Art and Built Environment,No,200,Off-campus,No,Several times a week,3,No,Yes,"High costs/pricing, Insufficient data allowance, Unsatisfactory customer service, Poor network quality/coverage",6.47,0,1,0,1,0,0,0
Female,School of Business,Yes,600,Off-campus,No,Occasionally,3,No,No,"Unsatisfactory customer service, Insufficient data allowance",3.28,0,0,0,0,0,0,1
Female,College of Humanity and Social Science,Yes,300,Off-campus,Yes,Rarely,2,Yes,Yes,"High costs/pricing, Unsatisfactory customer service, Insufficient data allowance, Poor network quality/coverage",6.14,0,0,0,0,1,0,0
Male,College of Agriculture and Natural Resources,No,100,Off-campus,No,Rarely,3,Yes,Yes,"Insufficient data allowance, Unsatisfactory customer service, High costs/pricing",9.22,0,0,0,0,1,0,0
Male,College of Engineering,Yes,400,Off-campus,Yes,Several times a week,4,Yes,Yes,"Unsatisfactory customer service, Poor network quality/coverage, Insufficient data allowance, High costs/pricing",0.57,0,0,0,0,1,0,0
Male,College of Humanity and Social Science,Yes,100,Off-campus,No,Occasionally,4,Yes,Yes,"Insufficient data allowance, High costs/pricing, Unsatisfactory customer service",1.33,0,0,0,0,1,0,0
Female,College of Engineering,Yes,200,On-campus,Yes,Several times a week,3,No,Yes,Poor network quality/coverage,6.45,0,0,0,0,1,0,0
Male,College of Science,Yes,100,Off-campus,No,Occasionally,5,Yes,Yes,High costs/pricing,9.65,0,0,0,0,1,0,0
Male,School of Business,Yes,600,Off-campus,No,Several times a week,3,No,Yes,"Poor network quality/coverage, High costs/pricing, Unsatisfactory customer service",9.36,0,0,0,0,1,0,0
Male,School of Business,Yes,500,Off-campus,No,Occasionally,2,No,Yes,"High costs/pricing, Unsatisfactory customer service",0.97,0,0,0,0,1,0,0
Female,School of Business,Yes,400,Off-campus,No,Occasionally,4,Yes,Yes,"Insufficient data allowance, High costs/pricing, Unsatisfactory customer service, Poor network quality/coverage",3.48,0,0,0,0,1,0,0
Female,College of Humanity and Social Science,Yes,400,Off-campus,Yes,Daily,2,No,Yes,"Insufficient data allowance, Unsatisfactory customer service, High costs/pricing, Poor network quality/coverage",2.27,0,0,0,0,1,0,0
Female,College of Science,Yes,200,Off-campus,Yes,Daily,6,Yes,Yes,"Unsatisfactory customer service, High costs/pricing, Poor network quality/coverage, Insufficient data allowance",3.17,0,0,0,0,1,0,0
Female,School of Business,Yes,400,On-campus,Yes,Daily,1,Yes,Yes,None,8.8,0,0,0,0,1,0,0
Male,College of Science,Yes,600,Off-campus,Yes,Occasionally,2,Yes,Yes,"Poor network quality/coverage, High costs/pricing, Unsatisfactory customer service",6.08,0,0,0,0,0,1,0
Male,College of Engineering,No,400,Off-campus,Yes,Daily,2,No,Yes,Insufficient data allowance,7.13,0,0,0,0,0,1,0
Female,College of Engineering,No,300,Off-campus,No,Occasionally,6,Yes,No,"Insufficient data allowance, High costs/pricing",6.69,0,0,0,0,1,0,0
Male,College of Engineering,Yes,500,Off-campus,No,Several times a week,1,Yes,Yes,High costs/pricing,8.4,0,0,0,0,1,0,0
Male,College of Science,No,200,On-campus,Yes,Daily,5,No,Yes,"Unsatisfactory customer service, Poor network quality/coverage, High costs/pricing",6.69,0,0,0,0,1,0,0
Male,College of Humanity and Social Science,Yes,600,Off-campus,No,Several times a week,1,No,Yes,Unsatisfactory customer service,4.81,0,0,0,1,0,0,0
Female,College of Humanity and Social Science,Yes,300,On-campus,Yes,Daily,1,No,No,Unsatisfactory customer service,8.08,1,1,0,0,0,0,1
Female,School of Business,Yes,600,On-campus,Yes,Occasionally,3,No,Yes,"Unsatisfactory customer service, Insufficient data allowance, High costs/pricing",3.52,0,1,0,1,0,0,0
Female,College of Agriculture and Natural Resources,Yes,200,Off-campus,No,Daily,1,Yes,Yes,None,6.89,0,0,0,0,1,0,0
Male,College of Engineering,Yes,400,Off-campus,No,Rarely,4,No,Yes,High costs/pricing,4.18,0,0,1,0,0,1,0
